,,,,,,,,,
OCLC Number,Title,Author Name,Publisher Name,Publication Date,Title ISSN,Title eISSN,Conspectus Subject,Material Subformat,URL
52499457,"Stop the meeting I want to get off! :how to eliminate endless meetings while improving your team's communication, productivity, and effectiveness /","Snair, Scott.","McGraw-Hill,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52499457
52499853,"The power of management capital :how to sustain and accelerate business growth and profitability by effectively accumulating, innovating, and utilizing management capital /","Feigenbaum, Armand V.; Feigenbaum, Donald S.","McGraw-Hill,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52499853
52578156,Business strategies for information technology management /,"Kangas, Kalle.","IRM Press,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52578156
52578326,Knowledge management :current issues and challenges /,"Coakes, Elayne,","IRM Press,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52578326
52578425,Electronic enterprise :strategy and architecture /,"Targowski, Andrew,","IRM Press,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52578425
52593054,Competitive advantage in SMEs :organising for innovation and change /,"Jones, Oswald.Tilley, Fiona.","J. Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52593054
52593058,The timid corporation :why business is terrified of taking risk /,"Hunt, Benjamin.","J. Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52593058
52596958,Sharing expertise :beyond knowledge management /,"Ackerman, Mark S.Pipek, Volkmar.Wulf, Volker.","MIT Press,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52596958
52619040,The committed enterprise :how to make vision and values work /,"Davidson, J. H.","Butterworth-Heinemann,",2002,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52619040
52625393,Awakening the leader within :a story of transformation /,"Cashman, Kevin.; Forem, Jack,","J. Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52625393
52625630,"Companies are people, too :discover, develop, and grow your organization's true personality /","Fekete, Sandra.; Keith, LeeAnna.","John Wiley & Sons,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52625630
52626220,Essentials of knowledge management /,"Bergeron, Bryan P.","J. Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52626220
52627352,Life-cycle costing :using activity-based costing and Monte Carlo methods to manage future costs and risks /,"Emblemsvåg, Jan.","Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52627352
52628639,Telephone IP news.,N/A,Worldwide Videotex,1900,N/A,0739-8654, Management. Industrial Management,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/52628639
52631780,The Jericho principle :how companies use strategic collaboration to find new sources of value /,"Welborn, Ralph,; Kasten, Vincent A.","J. Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52631780
52645800,Why the bottom line isn't! :how to build value through people and organization /,"Ulrich, David,; Smallwood, W. Norman.","Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52645800
52690290,The management of intangibles :the organisation's most valuable assets /,"Bounfour, Ahmed.","Routledge,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52690290
52716624,Leading out loud :inspiring change through authentic communication /,"Pearce, Terry,","Jossey-Bass,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52716624
52716785,Managing knowledge for sustained competitive advantage :designing strategies for effective human resource management /,"Jackson, Susan E.Hitt, Michael A.DeNisi, Angelo S.","Jossey-Bass,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52716785
52717744,Rebuilding the corporate genome :unlocking the real value of your business /,"Aurik, Johan C.; Jonk, Gillis J.Willen, Robert E.","John Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52717744
52722448,Absolute honesty :building a corporate culture that values straight talk and rewards integrity /,"Johnson, Larry,; Phillips, Bob,","AMACOM, American Management Association,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52722448
52722613,Built to learn :the inside story of how Rockwell Collins became a true learning organization /,"Purington, Cliff,; Butler, Chris,Fister Gale, Sarah,","Amacom, American Management Association,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52722613
52722658,Conquering consumerspace :marketing strategies for a branded world /,"Solomon, Michael R.","AMACOM,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52722658
52722701,Cracking the corporate code :the revealing success stories of 32 African-American executives /,"Cobbs, Price M.; Turnock, Judith L.","American Management Association,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52722701
52722861,Understanding organizations through culture and structure :relational and other lessons from the African-American organization /,"Nicotera, Anne Maydan,; Clinkscales, Marcia J.Walker, Felicia R.","Lawrence Erlbaum,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52722861
52723146,The strongest link :forging a profitable and enduring corporate alliance /,"Slowinski, Gene,; Sagal, Matthew W.,","AMACOM,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52723146
52723186,When Goliaths clash :managing executive conflict to build a more dynamic organization /,"Guttman, Howard M.","American Management Association,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52723186
52723298,"Winning behavior :what the smartest, most successful companies do differently /","Bacon, Terry R.; Pugh, David G.","Amacom,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52723298
52729273,Financial risk manager handbook /,"Jorion, Philippe,; Global Association of Risk Professionals.","Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52729273
52729285,"Organizing change :an inclusive, systemic approach to maintain productivity and achieve results /","Lee, William W.; Krayer, Karl J.,","Pfeiffer,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52729285
52731788,Brand new justice :the upside of global branding /,"Anholt, Simon.","Butterworth-Heinemann,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52731788
52731868,Leadership for follower commitment /,"Cooper, David J.","Butterworth-Heinemann,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52731868
52752746,Why CEOs fail :the 11 behaviors that can derail your climb to the top--and how to manage them /,"Dotlich, David L.; Cairo, Peter C.,","Jossey-Bass,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52752746
52754362,Affiliation in the workplace :value creation in the new organization /,"Elsdon, Ron,","Praeger,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52754362
52755101,"Pricing communication networks :economics, technology, and modelling /","Courcoubetis, Costas.; Weber, Richard,","Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52755101
52761545,"Corporate diplomacy :the strategy for a volatile, fragmented business environment /","Steger, Ulrich.","Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52761545
52891717,Managing business relationships /,"Ford, David,","J. Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52891717
52898074,The partnering imperative :making business partnerships work /,"Deering, Anne,; Murphy, Anne,","J. Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52898074
52898220,High-involvement innovation :building and sustaining competitive advantage through continuous change /,"Bessant, J. R.","J. Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52898220
52940874,Knowledge management research & practice.,Operational Research Society (Great Britain),"Palgrave Macmillan,",2003,N/A,1477-8246, Management. Industrial Management,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/52940874
52986481,Innovation as strategic reflexivity /,"Sundbo, Jon.Fuglsang, Lars.","Routledge,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52986481
52989906,The six dilemmas of collaboration :inter-organisational relationships as drama /,"Bryant, James W.,","Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52989906
52993778,"Corporate and organizational identities :integrating strategy, marketing, communication and organizational perspectives /","Moingeon, Bertrand.Soenen, Guillaume B.","Routledge,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52993778
52995337,Tools for thinking :modelling in management science /,"Pidd, Michael.","Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52995337
52995555,The Lombardi rules :26 lessons from Vince Lombardi-- the world's greatest coach /,"Lombardi, Vince.","McGraw-Hill,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52995555
52996338,From followers to leaders :managing technology and innovation in newly industrializing countries /,"Forbes, Naushad,; Wield, David.","Routledge,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52996338
52996839,Strategic operations management :the new competitive advantage /,"Lowson, Robert H.,","Routledge,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/52996839
53004883,Running the successful hi-tech project office /,"Miranda, Eduardo,","Artech House,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53004883
53011658,Brain storm :tap into your creativity to generate awesome ideas and remarkable results /,"Rich, Jason.","Career Press,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53011658
53014743,Time management /,"Mancini, Marc.","McGraw-Hill,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53014743
53023827,"Supply chains, markets and power :mapping buyer and supplier power regimes /","Cox, Andrew W.","Routledge,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53023827
53025433,Managing risk in organizations :a guide for managers /,"Frame, J. Davidson.","Jossey-Bass,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53025433
53025878,Strategic innovation :embedding innovation as a core competency in your organization /,"Snyder, Nancy Tennant,; Duarte, Deborah L.,","Jossey-Bass,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53025878
53025917,"Strategic planning for success :aligning people, performance, and payoffs /","Kaufman, Roger A.","Jossey-Bass/Pfeiffer,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53025917
53026247,From cost to performance management :a blueprint for organizational development /,"Stenzel, Catherine.; Stenzel, Joe.","J. Wiley & Sons,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53026247
53045956,"The Powell principles :24 lessons from Colin Powell, a legendary leader /","Harari, Oren.","McGraw-Hill,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53045956
53061857,What the best CEOs know :7 exceptional leaders and their lessons for transforming any business /,"Krames, Jeffrey A.","McGraw-Hill,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53061857
53073058,Game theory at work :how to use game theory to outthink and outmaneuver your competition /,"Miller, James D.","McGraw-Hill,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53073058
53080274,Supply chain excellence :a handbook for dramatic improvement using the SCOR model /,"Bolstorff, Peter.; Rosenbaum, Robert","American Management Association,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53080274
53080354,Demystifying six sigma :a company-wide approach to continuous improvement /,"Larson, Alan.","AMACOM,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53080354
53080448,"Collaborative planning, forecasting, and replenishment :how to create a supply chain advantage /","Seifert, Dirk.","AMACOM,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53080448
53094296,The future of leadership development /,"Kravis-deRoulet Leadership Conference; Murphy, Susan E.Riggio, Ronald E.","Lawrence Erlbaum Associates,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53094296
53119111,The conflict and communication activity book :30 high-impact training exercises for adult learners /,"Withers, Bill.; Lewis, Keami D.","AMACOM,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53119111
53119760,The new manager's handbook :24 lessons for mastering your new role /,"Stettner, Morey.","McGraw-Hill,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53119760
53166159,Measuring performance in public and nonprofit organizations /,"Poister, Theodore H.","Jossey-Bass,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53166159
53179812,Quality /,"Beckford, John,","Routledge,",2002,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53179812
53206783,Project management :achieving project bottom-line succe$$ /,"Pinkerton, William J.","McGraw-Hill,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53206783
53207248,Information and communication technology for competitive intelligence /,"Vriens, Dirk Jaap,","Idea Group Pub.,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53207248
53207253,Redesigning human systems /,"Mumford, Enid.","Information Science Pub.,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53207253
53207503,Neural networks in business forecasting /,"Zhang, G. Peter,","Idea Group Pub.,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53207503
53236389,Logistics :an introduction to supply chain management /,"Waters, C. D. J.","Palgrave Macmillan,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53236389
53237187,Annals of cases on information technology.,N/A,"Idea Group,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53237187
53237271,"Electronic commerce in small to medium-sized enterprises :frameworks, issues and implications /","Al-Qirim, Nabeel A. Y.,","Idea,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53237271
53237892,Strategies for information technology governance /,"Van Grembergen, Wim,","Idea Group Pub.,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53237892
53238165,Trust in knowledge management and systems in organizations /,"Huotari, Maija-Leena.Iivonen, Mirja.","Idea Group Pub.,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53238165
53241541,"Virtual teams :projects, protocols and processes /","Pauleen, David J.,","Idea Group Pub.,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53241541
53333797,Negotiating moves :problem presentation and resolution in Japanese business discourse /,"Yotsukura, Lindsay Amthor.","Elsevier,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53333797
53344329,Understanding the small family business /,"Fletcher, Denise E.,","Routledge,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53344329
53371789,Multiple commitments in the workplace :an integrative approach /,"Cohen, Aaron,","Lawrence Erlhaum Associates,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53371789
53382611,The accidental manager :get the skills you need to excel in your new career /,"Topchik, Gary S.","AMACOM, American Management Association,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53382611
53400843,Defending the brand :aggressive strategies for protecting your brand in the online arena /,"Murray, Brian H.,","American Management Association,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53400843
53400847,"Early warning :using competitive intelligence to anticipate market shifts, control risk, and create powerful strategies /","Gilad, Benjamin.","American Management Association,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53400847
53403531,How to succeed as a lifestyle entrepreneur :running a business without letting it run your life /,"Schine, Gary L.","Dearborn Trade,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53403531
53448124,Staying power :30 secrets invincible executives use for getting to the top-and staying there /,"Schweich, Thomas A.,","Contemporary Books,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53448124
53448125,The art of what works :how success really happens /,"Duggan, William.","McGraw-Hill,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53448125
53448139,Leaning into Six Sigma :a parable of the journey to Six Sigma and a lean enterprise /,"Wheat, Barbara.; Mills, Chuck.Carnell, Mike.","McGraw-Hill,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53448139
53455617,Deutsche Bank :leveraging human capital with the knowledge management system HRBase /,"Heier, Hauke.; Borgman, Hans Paul,","Idea Group Pub.,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53455617
53455622,Towards a knowledge-sharing organization :some challenges faced on the Infosys journey /,"Kochikar, V. P.; Suresh, J. K.","Idea Group Pub.,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53455622
53455624,A DSS model that aligns business strategy and business structure with advanced information technology :a case study /,"Theodorou, Petros.","Idea Group Pub.,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53455624
53481923,Rath & Strong's Six Sigma team pocket guide /,"Federico, Mary.Beaty, Renee.; Rath & Strong.","McGraw-Hill,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53481923
53481990,The power of strategy innovation :a new way of linking creativity and strategic planning to discover great business opportunities /,"Johnston, Robert E.,; Bate, J. Douglas.","AMACOM,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53481990
53482019,Profit-focused supplier management :how to identify risks and recognize opportunities /,"Ostring, Pirkko,","AMACOM,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53482019
53482029,Generating buy-in :mastering the language of leadership /,"Walton, Mark S.,","American Management Association,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53482029
53482030,"Managing information technology projects :applying project management strategies to software, hardware, and integration initiatives /","Taylor, James,","American Management Association,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53482030
53482702,What every new manager needs to know :making a successful transition to management /,"Gaynor, Gerard H.","AMACOM,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53482702
53482703,How great decisions get made :10 easy steps for reaching agreement on even the toughest issues /,"Maruska, Don.","American Management Association,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53482703
53482725,The state of nonprofit America /,"Salamon, Lester M.","Brookings Institution Press,",2002,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53482725
53620269,The essential guide to managing small business growth /,"Wilson, Peter,; Bates, Sue,","Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53620269
53712290,"Misbehavior in organizations :theory, research, and management /","Ṿardi, Yoʼav,; Weitz, Ely.","L. Erlbaum,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53712290
53795835,Risk management and capital adequacy /,"Gallati, Reto R.","McGraw-Hill,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53795835
53795841,Organizing business knowledge :the MIT process handbook /,"Malone, Thomas W.Crowston, Kevin.Herman, George A.","MIT Press,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53795841
53796665,Public sector data management in a developing economy /,"Law, Wai K.","Idea Group Pub.,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53796665
53798313,Building automation into existing business processes /,"Paper, David.; Mok, Wai.Rodger, James A.,","Idea Group Pub.,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53798313
53817946,Challenges in the adoption of information technology at Sunrise Industries :the case of an Indian firm /,"Tarafdar, Monideepa.; Vaidya, Sanjiv D.","Idea Group Pub.,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53817946
53817981,Workflow-supported invoice management :the case of a system implementation at a German media company /,"Lang, Karl R.","Idea Group Pub.,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53817981
53826271,Implementation of a network print management system :lessons learned /,"Kelley, George.; Regan, Elizabeth Ann.Hunt, C. Stephen.","Idea Group Pub.,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53826271
53840744,High-value IT consulting :12 keys to a thriving practice /,"Purba, Sanjiv.; Delaney, Bob.","McGraw-Hill/Osborne,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53840744
53875082,Great communication secrets of great leaders /,"Baldoni, John.","McGraw-Hill,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53875082
53880693,Reshaping change :a processual perspective /,"Dawson, Patrick.","Routledge,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53880693
53885350,Management :inventing and delivering its future /,"Kochan, Thomas A.Schmalensee, Richard.; Sloan School of Management.","MIT Press,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53885350
53886549,Alliance capitalism and corporate management :entrepreneurial cooperation in knowledge based economies /,"Dunning, John H.Boyd, Gavin.","Edward Elgar Pub.,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53886549
53886569,Economies of network industries /,"Gottinger, Hans-Werner.","Routledge,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53886569
53887208,Globalization and entrepreneurship :policy and strategy perspectives /,"Etemad, Hamid.Wright, Richard W.,","Edward Elgar,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53887208
53888254,"The new economic analysis of multinationals :an agenda for management, policy and research /","Brewer, Thomas L.,Young, Stephen,Guisinger, Stephen E.","Edward Elgar,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53888254
53888286,The trust process in organizations :empirical studies of the determinants and the process of trust development /,"Nooteboom, B.Six, Frédérique,","Edward Elgar,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53888286
53896293,Not just a living :the complete guide to creating a business that gives you a life /,"Henricks, Mark.","Perseus,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53896293
53896333,False prophets :the gurus who created modern management and why their ideas are bad for business today /,"Hoopes, James,","Perseus Pub.,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53896333
53898812,Marketing your consulting services /,"Biech, Elaine.","Pfeiffer,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53898812
53907164,Performance-based management :what every manager should do to get results /,"Hale, Judith A.","Pfeiffer,",2004,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53907164
53907187,"Organization development at work :conversations on the values, applications, and future of OD /","Wheatley, Margaret J.","Pfeiffer,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53907187
53909066,The leadership challenge workbook /,"Kouzes, James M.,; Posner, Barry Z.","Jossey-Bass,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53909066
53910960,Energize your workplace :how to create and sustain high-quality connections at work /,"Dutton, Jane E.","Jossey-Bass,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53910960
53910969,Authentic leadership :rediscovering the secrets to creating lasting value /,"George, Bill","Jossey-Bass,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53910969
53910980,"Reframing organizations :artistry, choice, and leadership /","Bolman, Lee G.; Deal, Terrence E.","Jossey-Bass,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53910980
53914732,Foundations of risk analysis :a knowledge and decision-oriented perspective /,"Aven, Terje.","Wiley,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53914732
53934782,The WetFeet insider guide to careers in management consulting /,WetFeet.com (Firm),"WetFeet,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53934782
53934944,The WetFeet insider guide to careers in brand management /,WetFeet.com (Firm),"WetFeet,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53934944
53935134,Ace your case! :the Wetfeet insider guide to consulting interviews.,N/A,"WetFeet, Inc.,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53935134
53947763,Intellectual property and innovation management in small firms /,"Blackburn, Robert A.,","Routledge,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53947763
53950565,The WetFeet insider guide to the top 25 consulting firms /,WetFeet.com (Firm),"WetFeet,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53950565
53951918,"The WetFeet insider guide to consulting for PhDs, doctors, and lawyers /",WetFeet.com (Firm),"WetFeet,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53951918
53952008,The WetFeet insider guide to the Boston Consulting Group /,WetFeet.com (Firm),"WetFeet,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53952008
53952142,The WetFeet insider guide to Deloitte Consulting /,WetFeet.com (Firm),"WetFeet,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53952142
53952149,The WetFeet insider guide to Bain & Company /,WetFeet.com (Firm),"WetFeet,",2003,N/A,N/A, Management. Industrial Management,EBOOKS,https://libswu.on.worldcat.org/oclc/53952149
