,,,,,,,,
Item OCLC Number,Title,Author Name,LHR Item Call Number,Conspectus Subject,Publisher Name,Publication Date,Circulation Activity Count,URL
1465574882,English vocabulary in use :upper - intermediate /,"McCarthy, Michael.; O'Dell, Felicity.",428.2 Mc486E, English Language - Modern,"Cambridge University Press,",2001,0,https://libswu.on.worldcat.org/oclc/1465574882
1465575607,Grammar in use intermediate :workbook with answers /,"Smalzer, William R.; Murphy, Raymond.",428.2076 Sm635G, English Language - Modern,"Cambridge University Press,",2003,0,https://libswu.on.worldcat.org/oclc/1465575607
1465576052,Memories to keep /,"Aoki, Elaine Mei.",372.6 Me533, English Language - Modern,"Macmillan/McGraw-Hill,",1997,0,https://libswu.on.worldcat.org/oclc/1465576052
1465576052,Memories to keep /,"Aoki, Elaine Mei.",372.6 Me533  c.2, English Language - Modern,"Macmillan/McGraw-Hill,",1997,0,https://libswu.on.worldcat.org/oclc/1465576052
1465576052,Memories to keep /,"Aoki, Elaine Mei.",372.6 Me533  c.3, English Language - Modern,"Macmillan/McGraw-Hill,",1997,0,https://libswu.on.worldcat.org/oclc/1465576052
1465576100,Practice tests for RSA :English as a foreign language /,"Edmonds, Stephen.; Frizell, Richard.Kindler, Don.",420.76 Ed24P, English Language - Modern,"Nelson,",1979,0,https://libswu.on.worldcat.org/oclc/1465576100
1465576165,Reading connection :application content literature /,"Atwater, Richard.",372.41 Re287(2), English Language - Modern,"American School],",1992,0,https://libswu.on.worldcat.org/oclc/1465576165
1465576244,Progress towards first certificate /,"Jones, Leo.",420.76 Jo77p, English Language - Modern,"Cambridge University Press,",1984,0,https://libswu.on.worldcat.org/oclc/1465576244
1465576718,English conversation /,Bantao Permkasetwit.; Yaowaret Ketkaew.Tawatchai Chaisiri.,428.34 Ba219E 2012, English Language - Modern,"Triple Education,",2012,0,https://libswu.on.worldcat.org/oclc/1465576718
1465577099,English for communication and study skill /,Rajabhat Institute Suan Dusit.,428.2 En58, English Language - Modern,"Rajabhat Institure Suan Dusit Book Center,",2003,0,https://libswu.on.worldcat.org/oclc/1465577099
1465577103,First language interference on second language writing of mattayomsuksa 5 students /,Pawitra Khamput.,428.2 Pa339F, English Language - Modern,N/A,2004,0,https://libswu.on.worldcat.org/oclc/1465577103
1465577149,Interchange /,"Richards, Jack C.; Hull, Jonathan.Proctor, Susan.",428.24 Ri516I, English Language - Modern,"Cambridge University Press,",2007,0,https://libswu.on.worldcat.org/oclc/1465577149
1465577361,Practical English phonetics for Thai students /,Mayuree Meesook.,421.5 Ma474P, English Language - Modern,"Faculty of Humanities and Social Sciences Ubon Ratchathani Rajabhat University,",2006,0,https://libswu.on.worldcat.org/oclc/1465577361
1465577382,The teaching of structural words and sentence patterns :stages one /,"Hornby, A. S.",425.07 Ho814T 1959, English Language - Modern,"Oxford University Press,",1959,0,https://libswu.on.worldcat.org/oclc/1465577382
1465578121,The production of self-study english handbook based on needs analysis of front office staff in demonstration school; khon kaen university /,Prapaporn Udomiseng.,428.2 Pr899P, English Language - Modern,N/A,2005,0,https://libswu.on.worldcat.org/oclc/1465578121
1465578204,Survival English :international communication for professional people /,"Viney, Peter.",428.647 Vi783S, English Language - Modern,"Heinemann English Language Teaching,",1996,0,https://libswu.on.worldcat.org/oclc/1465578204
1465578208,Descriptive and narrative prose : EN 250 =ร้อยแก้วประเภทพรรณนาและบรรยายโวหาร /,Rapin Subaneg.,808 Ra218D 2007, English Language - Modern,"Ramkhamhaeng University,",2007,0,https://libswu.on.worldcat.org/oclc/1465578208
1465579009,Introduction to the English language :system and structure /,Praromrat Jotikasthira.; Čhulālongkō̜nmahāwitthayālai.,425 Pr899I 2006, English Language - Modern,"Academic Works Publishing Center, Faculty of Arts, Chulalongkorn University,",2006,0,https://libswu.on.worldcat.org/oclc/1465579009
1465579009,Introduction to the English language :system and structure /,Praromrat Jotikasthira.; Čhulālongkō̜nmahāwitthayālai.,425 Pr899I 2006  c.2, English Language - Modern,"Academic Works Publishing Center, Faculty of Arts, Chulalongkorn University,",2006,0,https://libswu.on.worldcat.org/oclc/1465579009
1465579047,The oxford children's thesaurus /,"Spooner, Alan.",413.1 Ox98 1990, English Language - Modern,"Oxford University Press,",1990,0,https://libswu.on.worldcat.org/oclc/1465579047
1465580569,English speaking anxiety of Thai tax consultants in an international accounting company /,Kanphassorn Chotwathana.; กัญจน์ภัสร โชติวรรธน์.,428.349591 Ka165E 2015, English Language - Modern,N/A,2015,0,https://libswu.on.worldcat.org/oclc/1465580569
1465580569,English speaking anxiety of Thai tax consultants in an international accounting company /,Kanphassorn Chotwathana.; กัญจน์ภัสร โชติวรรธน์.,428.349591 Ka165E 2015  c.2, English Language - Modern,N/A,2015,0,https://libswu.on.worldcat.org/oclc/1465580569
1465581256,Word power dictionary :improve your english as you build your vocabulary /,"Wevelll, Anne.",423 Wo924 2005, English Language - Modern,"Reader's Digest Association Far East,",2005,0,https://libswu.on.worldcat.org/oclc/1465581256
1465581765,Sentence skills :a workbook for writers : form A /,"Langan, John.",428.2 La271S, English Language - Modern,"McGraw-Hill,",1993,0,https://libswu.on.worldcat.org/oclc/1465581765
1465581782,A study of Thai university students' attitudes towards pronunciation models in English as a lingua franca /,Nichapat Phusit.; ณิชาภัทร ภูษิต.,421.52 Ni594S 2017, English Language - Modern,N/A,2017,0,https://libswu.on.worldcat.org/oclc/1465581782
1465581901,Cracking the AP english language and composition exam /,Princeton Review (Firm),808.0427076 Cr883 2017, English Language - Modern,"Penguin Random House,",2017,0,https://libswu.on.worldcat.org/oclc/1465581901
1465582205,The effectiveness of using blog on the english writing ability of high school students /,Tinnadit Kohsamut.; ติณณดิษย์ เกาะสมุทร.,428.2 Ti591E 2017, English Language - Modern,N/A,2017,0,https://libswu.on.worldcat.org/oclc/1465582205
1465583223,Developing academic reading skills /,"Latulippe, Laura Donahue.",428.6 La365D, English Language - Modern,1987.,1987,0,https://libswu.on.worldcat.org/oclc/1465583223
1465583223,Developing academic reading skills /,"Latulippe, Laura Donahue.",428.6 La365D  c.2, English Language - Modern,1987.,1987,0,https://libswu.on.worldcat.org/oclc/1465583223
1465583228,Practical English structure :a textbook for EG.211 (English sturcture 1) /,Rabieb Na Kalasin.; Kanitta Utawanit.Yura Iemchuen.,425 Ra116P 1989, English Language - Modern,"Thammasat University Press,",1989,0,https://libswu.on.worldcat.org/oclc/1465583228
1465583228,Practical English structure :a textbook for EG.211 (English sturcture 1) /,Rabieb Na Kalasin.; Kanitta Utawanit.Yura Iemchuen.,425 Ra116P 1989  c.2, English Language - Modern,"Thammasat University Press,",1989,0,https://libswu.on.worldcat.org/oclc/1465583228
1465583287,The study of porter needs for English development program /,"Vichuda Poopatwiboon.; Piyawan Kullamai.,",428.24 Vi634S 2015, English Language - Modern,N/A,2015,0,https://libswu.on.worldcat.org/oclc/1465583287
1465583775,Oxford English for electrical and mechanical engineering /,"Glendinning, Eric H.; Glendinning, Norman.",428.34088621 Gl558O, English Language - Modern,"Oxford University Press,",1995,0,https://libswu.on.worldcat.org/oclc/1465583775
1465583860,From corpus to classroom :language use and language teaching /,"O'Keeffe, Anne.; McCarthy, Michael.Carter, Ronald.",428.007 Ok41F, English Language - Modern,"Cambridge University Press,",2010,0,https://libswu.on.worldcat.org/oclc/1465583860
1465584455,English for tourism and hospitality in higher education studies :course book /,"Mol, Hans.",428.34 Mo717E 2008, English Language - Modern,"Garnet Education,",2008,0,https://libswu.on.worldcat.org/oclc/1465584455
1465584851,BBC business English /,"Owen, Roger.",428.2402465 Ow97B, English Language - Modern,"BBC English,",1992,0,https://libswu.on.worldcat.org/oclc/1465584851
1465585469,Relationship between cohesive devices and writing quality in Thai EFL students' written works /,"Natchalika Toadithep.; Nattha Kaewcha.,",428.2495911 Na273R 2015, English Language - Modern,N/A,2015,0,https://libswu.on.worldcat.org/oclc/1465585469
1465586273,My dictionary of everyday words.,N/A,423 My995(9) 2007, English Language - Modern,"Pelangi Publishing,",2007,0,https://libswu.on.worldcat.org/oclc/1465586273
1465586842,Dynamic certificate English :paper IB writing (New syllabus 2007) /,"Chan, Ian.; Chan, Michael.",428.2 Ch454D, English Language - Modern,"Martindale,",2007,0,https://libswu.on.worldcat.org/oclc/1465586842
1465586850,The new international Webster's pocket spelling dictionary of the English language.,N/A,421.5203 Ne532 2009, English Language - Modern,"Trident Press International,",2009,0,https://libswu.on.worldcat.org/oclc/1465586850
1465587076,Creative sparks :a collection of creative writing by PDS students /,Somluk channoi.; Srinakharinwirot university.,428.24 Cr912 2009, English Language - Modern,"Patumwan Demonstration School, Srinakharinwirot University,",2009,0,https://libswu.on.worldcat.org/oclc/1465587076
1465587308,Core syntax :a minimalist approach /,"Adger, David.",425 Ad233C 2012, English Language - Modern,"Oxford University Press,",2012,0,https://libswu.on.worldcat.org/oclc/1465587308
1465587867,Study of the applied english speaking techniques of Thai english learners at university /,Thitinart Chunharat.; ฐิตินาถ ชุณหรัตน์.,428.34 Th448S 2019, English Language - Modern,N/A,2019,0,https://libswu.on.worldcat.org/oclc/1465587867
1465588125,Our language today /,"Conlin, David A.; Herman, George R.Martin, Jerome.",428 Co752O, English Language - Modern,"American Book,",1978,0,https://libswu.on.worldcat.org/oclc/1465588125
1465589826,Barron's IELTS:practice exams with audio CDs /,"Lougheed, Lin.; Barron's Educational Series, Inc.",428.0076 Lo887B 2010, English Language - Modern,"Barron's Educational Series,",2010,0,https://libswu.on.worldcat.org/oclc/1465589826
1465589826,Barron's IELTS:practice exams with audio CDs /,"Lougheed, Lin.; Barron's Educational Series, Inc.",CD 1853, English Language - Modern,"Barron's Educational Series,",2010,0,https://libswu.on.worldcat.org/oclc/1465589826
1465590416,Modern English in action :teacher's edition /,"Christ, Henry I.; Carlin, Jerome.",428 Ch554M, English Language - Modern,"D. C. Feath,",1982,0,https://libswu.on.worldcat.org/oclc/1465590416
1465590423,Contemporary topics :academic listening and note-taking skills /,"Kisslinger, Ellen.",428.34 Ki61C 2009, English Language - Modern,"Pearson Education,",2009,0,https://libswu.on.worldcat.org/oclc/1465590423
1465590483,University English :integrated syntactie semantic exercises ;,"Kanchana Sindhvananda.; Watson, Jenny.",425.076 Ka16U, English Language - Modern,"ไทยวัฒนาพานิช,",1972,0,https://libswu.on.worldcat.org/oclc/1465590483
1465591234,Barron's essential words for the IELTS :with audio cd /,"Lougheed, Lin.; Barron's Educational Series, Inc.",428.0076 Lo887B4 2011, English Language - Modern,"Barron's Educational Series,",2011,0,https://libswu.on.worldcat.org/oclc/1465591234
1465591234,Barron's essential words for the IELTS :with audio cd /,"Lougheed, Lin.; Barron's Educational Series, Inc.",CD 1852, English Language - Modern,"Barron's Educational Series,",2011,0,https://libswu.on.worldcat.org/oclc/1465591234
1465591329,TOEFL superpack.,"Sharpe, Pamela J.Lougheed, Lin.Matthiesen, Steven J.",428.0076 To641, English Language - Modern,"Barron's Educationl Series,",2015,1,https://libswu.on.worldcat.org/oclc/1465591329
1465591349,Times-Chambers dictionary of idioms /,"Kirkpatrick, E. M.Schwarz, C. M.Kirkpatrick, E. M.",423.1 Ti583, English Language - Modern,"Federal,",1989,0,https://libswu.on.worldcat.org/oclc/1465591349
1465591443,English phonetics and phonology /,Nutreutai Arunsirot.,421.5 Nu976E 2021, English Language - Modern,"Danex Intercorporation Co., Ltd.,",2021,1,https://libswu.on.worldcat.org/oclc/1465591443
1465591724,The backwash effects of general aptitude test (English part) examination on learning english management in the aspect of EFL teachers and students in Secondary School /,Pannaporn Phromsorn.; ปัณณพร พรมสอน.,428.24076 Pa194B 2020, English Language - Modern,N/A,2020,0,https://libswu.on.worldcat.org/oclc/1465591724
1465592272,Multilevel business English programme :intermediate /,"Badger, Ian.; Menzies, Pete.",428.302465 Ba135M3, English Language - Modern,"Prentice Hall Phoenix ELt,",1997,0,https://libswu.on.worldcat.org/oclc/1465592272
1465592739,Business English reading and writing skill improvement needs of Thai employees in their workplace /,Kanjana Singjun.; กาญจนา สิงห์จันทร์.,428.35 Ka16B 2018, English Language - Modern,N/A,2018,0,https://libswu.on.worldcat.org/oclc/1465592739
1465592776,Insights into business /,"Lannon, Michael.; Tullis, Graham.Trappe, Tonya.",428.3 La292I, English Language - Modern,"Longman,",1993,0,https://libswu.on.worldcat.org/oclc/1465592776
1465592867,Scholastic visual dictionary /,"Corbeil, Jean-Claude.; Archambault, John.",423.1 Co789S, English Language - Modern,"Scholastic,",2000,0,https://libswu.on.worldcat.org/oclc/1465592867
1465593348,English for everyday use /,Watcharaporn Nimnual.,428.2407 En58 2007, English Language - Modern,"Triple Education,",2007,0,https://libswu.on.worldcat.org/oclc/1465593348
1465593664,Communication games /,"Byrne, Donn; Rixon, Shelagh.",428.07 By995C, English Language - Modern,"English Language Teaching Institute British Counicil,",1982,0,https://libswu.on.worldcat.org/oclc/1465593664
1465593835,"Grammar dimensions :form, meaning, and use /","Larsen-Freeman, Diane.",425 Gr745, English Language - Modern,"Heinle & Heinle,",1993,0,https://libswu.on.worldcat.org/oclc/1465593835
1465593925,All sides of the issue :activities for cooperative jigsaw groups /,"Coelho, Elizabeth.; Winer, Lise.Olsen, Judy Winn-Bell.",428.2407 Co672A, English Language - Modern,"Prentice-Hall,",1989,0,https://libswu.on.worldcat.org/oclc/1465593925
1465594058,Reading and summary writing /,Poonsuk Temiyanon.,428.4 Po822R, English Language - Modern,"Western Languages Department, Faculty of Archaeology, Silpakorn University,",1988,0,https://libswu.on.worldcat.org/oclc/1465594058
1465594323,The St. Martin's hadbook /,"Lunsford, Andrea A.",428.2 Sa146, English Language - Modern,"Bedford/St. Martin's,",2010,0,https://libswu.on.worldcat.org/oclc/1465594323
1465594323,The St. Martin's hadbook /,"Lunsford, Andrea A.",428.2 Sa146  c.2, English Language - Modern,"Bedford/St. Martin's,",2010,0,https://libswu.on.worldcat.org/oclc/1465594323
1465594549,Handbook of English and American idioms /,"Rosenblum, Rudolf.",423.1 Ro813M  c.2, English Language - Modern,"Suksit Siam, B.E.,",1974,0,https://libswu.on.worldcat.org/oclc/1465594549
1465594550,How to expand a sentence /,Chanpen Hantrakul.,428 Ch458H, English Language - Modern,"Faculty of Humanities ; Srinakarinwirot University, Bangsean campus,",1980,0,https://libswu.on.worldcat.org/oclc/1465594550
1465594550,How to expand a sentence /,Chanpen Hantrakul.,428 Ch458H  c.2, English Language - Modern,"Faculty of Humanities ; Srinakarinwirot University, Bangsean campus,",1980,0,https://libswu.on.worldcat.org/oclc/1465594550
1465594550,How to expand a sentence /,Chanpen Hantrakul.,428 Ch458H  c.3, English Language - Modern,"Faculty of Humanities ; Srinakarinwirot University, Bangsean campus,",1980,0,https://libswu.on.worldcat.org/oclc/1465594550
1465594550,How to expand a sentence /,Chanpen Hantrakul.,428 Ch458H  c.4, English Language - Modern,"Faculty of Humanities ; Srinakarinwirot University, Bangsean campus,",1980,0,https://libswu.on.worldcat.org/oclc/1465594550
1465594550,How to expand a sentence /,Chanpen Hantrakul.,428 Ch458H  c.5, English Language - Modern,"Faculty of Humanities ; Srinakarinwirot University, Bangsean campus,",1980,0,https://libswu.on.worldcat.org/oclc/1465594550
1465594591,Act English /,"Watcyn-Jones, Peter.",420.7 Wa314A  c.2, English Language - Modern,"Penguin Books,",1980,0,https://libswu.on.worldcat.org/oclc/1465594591
1465594947,Longman preparation course for the TOEFL test  :iBT /,"Phillips, Deborah.",428.24 Ph558L, English Language - Modern,"Pearson Education/Longman,",2007,0,https://libswu.on.worldcat.org/oclc/1465594947
1465595314,"English handbook for doctors :a language handbook for histroy taking, physical examination and case presentation /",Kittiphon Nagaviroj.; Phongnuchanat Bumrarbpatipak.,428.6402461 Ki62E, English Language - Modern,"Thammasat University Press,",2008,0,https://libswu.on.worldcat.org/oclc/1465595314
1465595701,Business English and communication /,"Stewart, Marie M.; Zimmer, Kenneth.Clark, Lyn R.",428.202465 St851B, English Language - Modern,"McGraw-Hill,",1985,0,https://libswu.on.worldcat.org/oclc/1465595701
1465595920,พูดอ่านเขียนภาษาอังกฤษเป็นเร็ว =Easy English /,ฐิติ นิธิกุลอนันต์.,428.24 ฐ331พ, English Language - Modern,"Feel good,",2011,0,https://libswu.on.worldcat.org/oclc/1465595920
1465596084,Intermediate English 2 :sentence writing /,Pitsamai Intarachat.,425 Pi687I, English Language - Modern,"Ramkhamhaeng University,",1976,0,https://libswu.on.worldcat.org/oclc/1465596084
1465596084,Intermediate English 2 :sentence writing /,Pitsamai Intarachat.,425 Pi687I  c.2, English Language - Modern,"Ramkhamhaeng University,",1976,0,https://libswu.on.worldcat.org/oclc/1465596084
1465596785,เทคนิคการเขียนสาระสังเขป /,ลลิตา กิตติประสาร.,808.06 ล145ท 2554, English Language - Modern,"ศูนย์หนังสือแห่งจุฬาลงกรณ์มหาวิทยาลัย,",2011,0,https://libswu.on.worldcat.org/oclc/1465596785
1465597228,"Catch a sunflake :Grade 3, level 8 &9.","Aoki, Elaine Mei.",372.4 Ca357, English Language - Modern,"Macmillan/McGraw Hill,",1993,0,https://libswu.on.worldcat.org/oclc/1465597228
1465597411,"Making a good living, reader two /","Bright, Emma Lewis.; Mitchell, Eva Cornelia.Nicholas, Frank.Griffin, Ella Washington.; Project for Literacy Education (U.S.)",428.6 Br855M, English Language - Modern,"Educator's Washington Dispatch,",1949,0,https://libswu.on.worldcat.org/oclc/1465597411
1465597422,Collins Cobuild advanced learner's English dictionary.,N/A,423 Co712(5), English Language - Modern,"Cengage Learning (Thailand),",2006,0,https://libswu.on.worldcat.org/oclc/1465597422
1465597422,Collins Cobuild advanced learner's English dictionary.,N/A,423 Co712(5)  c.2, English Language - Modern,"Cengage Learning (Thailand),",2006,0,https://libswu.on.worldcat.org/oclc/1465597422
1465597559,"Face to face :communication, culture, and collaboration /","Zanger, Virginia Vogel.",428.24 Za29F, English Language - Modern,"Newbury House,",1993,0,https://libswu.on.worldcat.org/oclc/1465597559
1465598036,Oxford advanced learner's dictionary of current English /,"Hornby, A. S.; Hey, Leonie.Holloway, Suzanne.",423 Ho814O3 2015, English Language - Modern,"Oxford University Press,",2015,3,https://libswu.on.worldcat.org/oclc/1465598036
1465598036,Oxford advanced learner's dictionary of current English /,"Hornby, A. S.; Hey, Leonie.Holloway, Suzanne.",423 Ho814O3 2015  c.2, English Language - Modern,"Oxford University Press,",2015,3,https://libswu.on.worldcat.org/oclc/1465598036
1465598361,English in airline business /,Lertporn Parasakul.,428.2 Le621E 2020, English Language - Modern,"Chulalongkorn university press,",2020,0,https://libswu.on.worldcat.org/oclc/1465598361
1465598705,Writing problems and writing strategies of English major and non-English major students in a Thai university /,Panupong Seensangworn.; ภาณุพงศ์ ศีลสังวรณ์.,428.2 Pa198W 2017, English Language - Modern,N/A,2017,0,https://libswu.on.worldcat.org/oclc/1465598705
1465599190,TOEFL iBT premier /,Educational Testing Service.,428.0076 To641(7) 2007, English Language - Modern,"Kaplan,",2015,0,https://libswu.on.worldcat.org/oclc/1465599190
1465599958,Student writers at work and in the company of other writers /,"Sommers, Nancy I.Sommers, Nancy.McQuade, Donald.",808.84 St933, English Language - Modern,"St. Martin's Press,",1986,0,https://libswu.on.worldcat.org/oclc/1465599958
1465600409,Spelling /,"Pescosolido, John R.",428.1076 Pe473S, English Language - Modern,"ill,",1984,0,https://libswu.on.worldcat.org/oclc/1465600409
1465600663,Using word attack strategies in doing matching modified Cloze tasks /,Jarinya Saijan.,428.2 Ja37U, English Language - Modern,N/A,2004,0,https://libswu.on.worldcat.org/oclc/1465600663
1465601311,Step by step /,"Harris, Wendy.",428 Ha317S, English Language - Modern,"Oxford University Press,",1982,0,https://libswu.on.worldcat.org/oclc/1465601311
1465601414,The sterling book of idioms /,"Vas, Gratian.",423.1 Va328S, English Language - Modern,"SSMB,",1994,0,https://libswu.on.worldcat.org/oclc/1465601414
1465601577,Essential Reading /,"French, Amannda.",428.4 Fr873E, English Language - Modern,"Macmillan Education,",2008,0,https://libswu.on.worldcat.org/oclc/1465601577
1465601577,Essential Reading /,"French, Amannda.",428.4 Fr873E  c.2, English Language - Modern,"Macmillan Education,",2008,0,https://libswu.on.worldcat.org/oclc/1465601577
1465602268,Longman dictionary of common errors workbook /,"Heaton, J. B.; Turton, N. D.",N/A, English Language - Modern,"Pearson Education,",1997,0,https://libswu.on.worldcat.org/oclc/1465602268
1465602477,Reading aids through the grades :a guide to materials and 501 activities for individualizing reading instruction /,"Russell, David Harris.; Karp, Etta E.Mueser, Anne Marie.",428.07 Ru962R 1981, English Language - Modern,"Teacher College, Columbia University,",1981,0,https://libswu.on.worldcat.org/oclc/1465602477
1465602538,Communication across cultures /,"Dignen, Bob.",923.1593 ท622ม44 2558, English Language - Modern,"Cambridge University Press.,",2011,0,https://libswu.on.worldcat.org/oclc/1465602538
1465602896,"A glossary of Anglo-Indian colloquial words and phrases and of kindred terms, etymological, historical, geographical, and discursive /","Yule, Henry.; Burnell, Arthur Coke.",422 Yu95G, English Language - Modern,"John Murray,",1886,0,https://libswu.on.worldcat.org/oclc/1465602896
1465603053,Learning to listen in English :beginning level /,"Nelson, Virginia.",428.3076 Ne431L, English Language - Modern,"National Textbook,",1997,0,https://libswu.on.worldcat.org/oclc/1465603053
1465603055,En 312 analytical reading /,Wajuppa Tossa.,428.4 Wa145E, English Language - Modern,"Western Languages Department, Srinakharinwirot University,",1990,0,https://libswu.on.worldcat.org/oclc/1465603055
1465603863,Webster's New World large print dictionary /,"Neufeldt, Victoria.Sparks, Andrew N.",423 We382, English Language - Modern,"Webster's New World :Distributed by Prentice Hall Trade Sales,",1989,0,https://libswu.on.worldcat.org/oclc/1465603863
1465604002,The study of foreign customers' satisfaction towards Thai airport ground check-in officers english oral communication /,Suchada Thaipanich.; สุชาดา ไทพาณิชย์.,428.34 Su942S 2017, English Language - Modern,N/A,2017,0,https://libswu.on.worldcat.org/oclc/1465604002
1465604159,Wepster's new dictionary of synonyms.,N/A,423.1 We384, English Language - Modern,"Merriam-Webster,",1984,0,https://libswu.on.worldcat.org/oclc/1465604159
1465604460,Market leader :upper intermediate business English.,"Johnson, Christine.",428.2 Ma345, English Language - Modern,"Pearson Longman,",2001,0,https://libswu.on.worldcat.org/oclc/1465604460
1465604523,Drills on prepositions & idioms /,Swasdi Suwanaksorn.; Obrom Sinpibarn.,425 Sw971D, English Language - Modern,"Odeon Store,",1982,0,https://libswu.on.worldcat.org/oclc/1465604523
1465604584,Grammar dimensions :workbook /,"Benz, Cheryl.",425.076 Gr745, English Language - Modern,"Heinle & Heinle,",1994,0,https://libswu.on.worldcat.org/oclc/1465604584
1465604624,Functions of American English :communication activities for the classroom /,"Jones, Leo.; Von Baeyer, C.",428.34 Jo77F, English Language - Modern,"Cambridge University Press,",1983,0,https://libswu.on.worldcat.org/oclc/1465604624
1465605454,New Webster's dictionary :of the English language /,"Webster, Noah.",423.1 We382N, English Language - Modern,"Deair,",1984,0,https://libswu.on.worldcat.org/oclc/1465605454
1465605526,"Word traps :a dictionary of the 5,000 most confusing sound - alike and look - alike words /","Linfield, Jordan L.; Krevisky, Joseph.",423.1 Li754W, English Language - Modern,"Innovation Press,",1993,0,https://libswu.on.worldcat.org/oclc/1465605526
1465606037,Good English /,"Vallins, G. H.",338.04 Te255, English Language - Modern,"Pan Books,",1978,0,https://libswu.on.worldcat.org/oclc/1465606037
1465606205,Grammar and practice /,"Hill, Jimmie.; Hurst, Rosalyn.",425 Hi646G, English Language - Modern,"Language Teaching,",1997,0,https://libswu.on.worldcat.org/oclc/1465606205
1465606621,"What you need to know about reading ads, reference materials & legal documents /","Starkey, Carolyn Morton.; Penn, Norgina W.",428.43 St795W61, English Language - Modern,"National Textbook,",1990,0,https://libswu.on.worldcat.org/oclc/1465606621
1465606927,Test your business English :hotel and catering /,"Pohl, Alison.",428.24088647 Po748T, English Language - Modern,"Pearson Education,",2000,0,https://libswu.on.worldcat.org/oclc/1465606927
1465607134,Fossilization :a case study of practical and theoretical paramiters /,Tipa Thep-Ackrapong.,428 Ti595F  c.2, English Language - Modern,N/A,1990,0,https://libswu.on.worldcat.org/oclc/1465607134
1465607633,A study of foreign language learning anxiety of vocational certificate students in Thailand /,Chawamon Sae-Tia.; ชวมณฑ์ แซ่เตีย.,428.240711 Ch512S 2017, English Language - Modern,N/A,2017,0,https://libswu.on.worldcat.org/oclc/1465607633
1465608184,English for secretaries.,N/A,428.34088651 En58  v.1, English Language - Modern,"Oxford University Press,",1994,0,https://libswu.on.worldcat.org/oclc/1465608184
1465608184,English for secretaries.,N/A,428.34088651 En58  v.2, English Language - Modern,"Oxford University Press,",1994,0,https://libswu.on.worldcat.org/oclc/1465608184
1465608354,Harrap's communication games :a collection of games and activities for elementary students of English /,"Hadfield, Jill.",420.7 Ha129H, English Language - Modern,"Harrap,",1984,0,https://libswu.on.worldcat.org/oclc/1465608354
1465608354,Harrap's communication games :a collection of games and activities for elementary students of English /,"Hadfield, Jill.",420.7 Ha129H  c.2, English Language - Modern,"Harrap,",1984,0,https://libswu.on.worldcat.org/oclc/1465608354
1465608815,The improvement of reading /,"McCullough, Constance M.; Strang, RuthTraxler, Arthur E.",428.07 Ma, English Language - Modern,"McGraw-Hill,",1961,0,https://libswu.on.worldcat.org/oclc/1465608815
1465608942,English-Thai :the only language book you ever need /,"Gensbichler, Georg.; Sarika Puangsombat .",428.2 Ge336E, English Language - Modern,"Bangkok Book House,",2006,0,https://libswu.on.worldcat.org/oclc/1465608942
1465609515,English language teaching in the Thai context /,Sripoom Akkramas.,420.7 En58, English Language - Modern,"THAI/TESOL,",1987,0,https://libswu.on.worldcat.org/oclc/1465609515
1465609515,English language teaching in the Thai context /,Sripoom Akkramas.,420.7 En58  c.2, English Language - Modern,"THAI/TESOL,",1987,0,https://libswu.on.worldcat.org/oclc/1465609515
1465609515,English language teaching in the Thai context /,Sripoom Akkramas.,420.7 En58  c.3, English Language - Modern,"THAI/TESOL,",1987,0,https://libswu.on.worldcat.org/oclc/1465609515
1465609515,English language teaching in the Thai context /,Sripoom Akkramas.,420.7 En58  c.4, English Language - Modern,"THAI/TESOL,",1987,0,https://libswu.on.worldcat.org/oclc/1465609515
1465609515,English language teaching in the Thai context /,Sripoom Akkramas.,420.7 En58  c.5, English Language - Modern,"THAI/TESOL,",1987,0,https://libswu.on.worldcat.org/oclc/1465609515
1465610162,Favourites from the nation's English companion /,"Rosenthal, Laurie.; Supplement Writers Department.",428 Ro815F, English Language - Modern,"Business Review,",1990,0,https://libswu.on.worldcat.org/oclc/1465610162
1465610330,English for tourist guides - 1 /,Lertporn Parasakul.,428 Le621E, English Language - Modern,"Dhurakijpundit University, :1997.",1997,0,https://libswu.on.worldcat.org/oclc/1465610330
1465610330,English for tourist guides - 1 /,Lertporn Parasakul.,428 Le621E  c.2, English Language - Modern,"Dhurakijpundit University, :1997.",1997,0,https://libswu.on.worldcat.org/oclc/1465610330
1465611074,English oral communication problems of Thai administrative staff working in an international school in Bangkok /,Passamon Piromsri.; พรรษมล ภิรมย์ศรี.,428.34 Pa285E 2017, English Language - Modern,N/A,2017,0,https://libswu.on.worldcat.org/oclc/1465611074
1465611617,Business English :with programmed reinforcement reinforcement /,"Slocum, Keith.",428.2408865 Sl634B, English Language - Modern,"Glencoe,",1993,0,https://libswu.on.worldcat.org/oclc/1465611617
1465611885,Reading for concepts :book a-d /,"Liddle, William.",428.6 Re287, English Language - Modern,"McGraw-Hill,",1992,0,https://libswu.on.worldcat.org/oclc/1465611885
1465611991,Reading and learning in content areas /,"Ryder, Randall J.; Graves, Michael F.",428.40712 Ry992R, English Language - Modern,"Macmillan College,",1994,0,https://libswu.on.worldcat.org/oclc/1465611991
