,,,,,,,,,
OCLC Number,Title,Author Name,Publisher Name,Publication Date,Title ISSN,Title eISSN,Conspectus Subject,Material Subformat,URL
723943968,Outdoor Provision in the Early Years.,"White, Jan.","SAGE Publications,",2011,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/723943968
730486483,The Journal of humanistic education and development.,Association for Humanistic Education and Development (U.S.),"[Association for Humanistic Education and Development],",1982,N/A,2164-4683, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/730486483
741343952,Teachers as technology leaders :a guide to ISTE technology facilitation and technology leadership accreditation /,"Twomey, Cordelia R.; Shamburg, Christopher.Zieger, Laura B.; International Society for Technology in Education.","International Society for Technology in Education,",2006,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/741343952
746946366,Teacher Education and Practice.,Gale Group.,N/A,,N/A,0890-6459, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/746946366
749000322,Pathways :the Ontario journal of outdoor education.,N/A,"Council of Outdoor Educators of Ontario, .,",2003,N/A,0840-8114, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/749000322
762012626,"Educação, formação & tecnologias.",Educom - APTE.,"Educom,",2008,N/A,1646-933X, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/762012626
762029460,Journal of didactics.,"Universitatea ""Babeș-Bolyai.""",Faculty of Psychology and the Sciences of Education,2009,N/A,2067-4627, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/762029460
774024205,Social media for educators :strategies and best practices /,"Joosten, Tanya,","Jossey-Bass, Wiley,",2012,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/774024205
777621834,"IEEE International Conference on Technology for Education :T4E 2011 : proceedings : 14-16 July 2011, IIT Madras, Chennai, Tamil Nadu, India.",IEEE International Conference on Technology for Education,"IEEE,",2011,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/777621834
780072188,Digital education review.,N/A,L'Observatori d'Educació Digital (OED) ;Grup de Recerca Ensenyament i Aprenentatge Virtual (GREAV) de la Universitat de Barcelona,2010,N/A,2013-9144, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/780072188
780080633,"THEN :technology, humanities, education, & narrative.",N/A,"Interactive Communications & Simulations],",2005,N/A,2378-4067, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/780080633
780363410,Electronic Journal of Research in Educational Psychology.,Informatics (India) Pvt. Ltd.,[publisher not identified],1900,N/A,N/A, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/780363410
795949331,Technology connection.,N/A,Linworth Pub.,1996,N/A,1074-4851, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795949331
795950004,American school board journal.,N/A,National School Boards Association.,2003,N/A,0003-0953, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795950004
795950698,Educational technology research and development.,N/A,Springer Science & Business Media B.V.,2004,N/A,1042-1629, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795950698
795951455,International journal of educology.,N/A,International Journal of Educology.,2002,N/A,0818-0563, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795951455
795952220,Issues in teacher education.,N/A,Caddo Gap Press.,2005,N/A,1536-3031, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795952220
795952291,Journal of at-risk issues.,N/A,National Dropout Prevention Center.,2005,N/A,1098-1608, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795952291
795952673,Journal of educational multimedia and hypermedia.,N/A,Association for the Advancement of Computing in Education.,2006,N/A,1055-8896, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795952673
795953358,Media and methods.,N/A,Media & Methods.,1997,N/A,0025-6897, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795953358
795953473,Notes and abstracts in American and international education.,N/A,Caddo Gap Press.,2005,N/A,0029-3962, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795953473
795953587,Quarterly review of distance education.,N/A,Information Age Pub.,2002,N/A,1528-3518, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795953587
795953967,Taboo: the journal of culture and education.,N/A,Caddo Gap Press.,2005,N/A,1080-5400, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795953967
795955019,"Technology, instruction, cognition and learning.",N/A,Old City Pub.,2006,N/A,1540-0182, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795955019
795956022,TechTrends :linking research and practice to improve learning.,N/A,Springer Science & Business Media B.V.,2004,N/A,8756-3894, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795956022
795957314,Learning and leading with technology.,N/A,International Society for Technology in Education.,2007,N/A,1082-5754, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795957314
795964892,Language and literacy: a Canadian educational e-journal.,N/A,Language & Literacy.,2007,N/A,1496-0974, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795964892
795977965,Journal of cognitive education and psychology.,N/A,Springer Pub. Co.,2009,N/A,1945-8959, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795977965
795978108,Horizontes educacionales.,Universidad del Bío-Bío.,"Departamento de Ciencias de la Educación, Universidad del Bío-Bío,",1995,N/A,N/A, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795978108
795978121,Ohio social studies review.,N/A,Ohio Council for the Social Studies (OCSS),2007,N/A,1050-2130, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795978121
795990655,International journal of technology in teaching and learning.,N/A,Society of International Chinese in Educational Technology (SICET),2009,N/A,N/A, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795990655
795990716,Kentucky teacher.,N/A,Kentucky Dept. of Education.,2010,N/A,1526-3584, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795990716
795994720,Journal of school counseling.,N/A,"Montana State University's College of Education, Health & Human Development.",2009,N/A,1554-2998, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795994720
795997649,Journal of education research.,N/A,Nova Science Publishers,2009,N/A,1935-052X, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/795997649
796012689,Prospero.,N/A,Prospero.,2010,N/A,1358-6785, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/796012689
797814340,Play-based learning in the primary school /,"Briggs, Mary; Hansen, Alice.","SAGE,",2012,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/797814340
797818233,Young children reading :at home and at school /,"Levy, Rachael.","SAGE,",2011,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/797818233
797835689,Recognising early literacy development :assessing children's achievements /,"Nutbrown, Cathy.","Paul Chapman Pub.,",1997,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/797835689
804853690,Technology leadership for school improvement /,"Papa, Rosemary.","Sage Publications,",2011,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/804853690
806431318,Assessing and addressing literacy needs :cases and instructional strategies /,"Combs, Barbara.","Sage,",2012,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/806431318
808344280,"4 powerful strategies for struggling readers, grades 3-8 :small group instruction that improves comprehension /","Lanning, Lois A.","Corwin Press ;International Reading Association,",2009,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/808344280
808375863,The socially networked classroom :teaching in the new media age /,"Kist, William.","Corwin,",2010,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/808375863
808684223,Technology in schools /,"Brady, Kevin P.,","Sage Publications,",2012,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/808684223
808858015,MultiMedia and internet@schools.,EBSCO Publishing (Firm),"Information Today, Inc.,",2004,N/A,1546-4636, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/808858015
809589049,Journal of research in childhood education.,N/A,"Routledge, Taylor and Francis Ltd.",2010,N/A,0256-8543, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/809589049
809607995,Educational theory.,John Dewey Society.Philosophy of Education Society (U.S.)University of Illinois at Urbana-Champaign.,John Wiley & Sons Ltd.,1997,N/A,1741-5446, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/809607995
812152550,Journal of Content Area Reading.,N/A,Journal of Content Area Reading.,,N/A,1539-4220, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/812152550
812152624,Routledge International Companion to Education.,N/A,Taylor & Francis Ltd. / Books.,,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/812152624
812152828,National Educational Technology Standards for Administrators.,N/A,International Society for Technology in Education.,,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/812152828
812622894,2010 International Conference on Educational and Information Technology.,N/A,I E E E,2010,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/812622894
812623261,2009 International Workshop on Technology for Education.,N/A,IEEE,2009,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/812623261
812662282,2012 IEEE International Conference on Technology Enhanced Education.,N/A,IEEE,2011,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/812662282
817932689,"2012 IEEE Fourth International Conference on Technology for Education :T4E2012 : 18-20 July 2012, IIIT Hyderabad, Hyderabad, Andhra Pradesh, India : proceedings /","IEEE International Conference on Technology for Education; Murthy, Sahana,Sampson, Demetrios G.,; Institute of Electrical and Electronics Engineers.IEEE Computer Society.","IEEE Computer Society,",2012,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/817932689
823278335,Sinéctica.,N/A,N/A,1900,N/A,1665-109X, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/823278335
826652881,Comparative education :the dialectic of the global and the local /,"Arnove, Robert F.","Rowman and Littlefield Publishers,",2013,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/826652881
827236527,The fourth way :the inspiring future for educational change /,"Hargreaves, Andy,; Shirley, Dennis,","Corwin Press,",2009,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/827236527
827301674,Irish journal of education.,N/A,"Educational Research Centre, St. Patrick's College.",,N/A,0021-1257, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/827301674
830041450,The international journal of technologies in learning.,N/A,"Common Ground Publishing LLC,",2012,N/A,2327-2686, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/830041450
833273391,Aula abierta.,Universidad de Oviedo.Universidad de Oviedo.,"Universidad de Oviedo, Instituto de Ciencias de la Educación.",1973,N/A,2341-2313, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/833273391
835838598,"2012 International Conference on Education and e-Learning Innovations :Sousse, Tunisia, 1-3 July, 2012 /",International Conference on Education and E-Learning Innovations; Institute of Electrical and Electronics Engineers.,"IEEE,",2012,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/835838598
840404159,Learning on the blog :collected posts for educators and parents /,"Richardson, Will.","Corwin Press,",2011,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/840404159
841479407,Leadership for family and community involvement.,"Houston, Paul D.Blankstein, Alan M.,Cole, Robert W.,","Corwin,",2010,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/841479407
842851682,Smarter Clicking :School Technology Policies That Work!.,"Wells, Christopher W.","Corwin,",2010,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/842851682
846989646,Developing writing for different purposes :teaching about genre in the early years /,"Riley, Jeni.; Reedy, David.","P. Chapman Pub. ;Sage Publications,",2000,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/846989646
847950996,E-learning theory and practice /,"Haythornthwaite, Caroline A.; Andrews, Richard,","Sage,",2011,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/847950996
852743536,Form@re.,N/A,"Erickson,Firenze University Press,",2011,N/A,1825-7321, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/852743536
860450825,Learning and teaching using ICT in secondary schools /,"Woollard, John.","Learning Matters,",2007,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/860450825
862101249,Online teaching in the digital age /,"Swenson, Pat,; Taylor, Nancy A.,","SAGE Publications,",2012,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/862101249
863990749,Untangling the Web :20 tools to power up your teaching /,"Dembo, Steve,; Bellow, Adam","Corwin, A SAGE Company,",2013,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/863990749
865545166,Collaborating with students in instruction and decision making :the untapped resource /,"Villa, Richard A.,; Thousand, Jacqueline S.,Nevin, Ann.","Corwin,",2010,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/865545166
869232441,Informatics in education.,Matematikos ir informatikos institutas (Lithuania)Lietuvos Mokslų akademija.,"Institute of Mathematics and Informatics, Lithuanian Academy of Sciences,",2002,N/A,2335-8971, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/869232441
869879689,Cool tech tools for lower tech teachers :20 tactics for every classroom /,"Bender, William N.,; Waller, Laura,","Corwin Press,",2013,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/869879689
870330161,"Proceedings :2013 2nd Experiment@ International Conference (exp.at'13) : University of Coimbra, Coimbra, Portugal, 18-20 September, 2013 /","Experiment@ International Conference; Institute of Electrical and Electronics Engineers,","IEEE,",2013,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/870330161
870646998,International perspectives on forest school :natural spaces to play and learn /,"Knight, Sara,","Sage Publications Ltd,",2013,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/870646998
871642481,Inclusive play :practical strategies for children from birth to eight /,"Casey, Theresa.","SAGE,",2010,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/871642481
875679488,Personalized learning :student-designed pathways to high school graduation /,"Clarke, John H.,","Corwin,",2013,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/875679488
876374989,Bridging between research and practice :supporting professional development through collaborative studies of classroom teaching with technology /,"Hennessy, Sara,","Sense Publishers,",2014,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/876374989
878145068,"Storytelling in northern Zambia :theory, method, practice and other necessary fictions /","Cancel, Robert,","Open Book Publishers,",2013,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/878145068
881367278,Key themes in the ethnography of education :achievements and agendas /,"Delamont, Sara,","SAGE,",2014,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/881367278
885455962,Data driven differentiation in the standards-based classroom /,"Gregory, Gayle,; Kuzmich, Lin,","Corwin,",2014,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/885455962
889662506,Ethnography in education /,"Mills, David,; Morton, Missy,Lagrange, Marianne,Bromwich, Kathryn,Marshall, Nicola,Scott, Wendy,; ebrary, Inc.","Sage Publications,",2013,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/889662506
892192470,"Proceedings of the 2013 IEEE 63rd Annual Conference International Council for Educational Media (ICEM) :we-Learning: Content, Community and Collaboration : 1-4 October 2013 : Nanyang Technological University, Singapore /","IEEE Annual Conference International Council for Educational Media; Tan, Kim Chwee Daniel,Fang, Linda,; Nanyang Technological University,International Council for Educational Media,Institute of Electrical and Electronics Engineers,; International LAMS & Learning Design Conference","IEEE,",2013,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/892192470
893477360,Journal of technologies in education.,N/A,"Common Ground Publishing, LLC,",2014,N/A,2381-9286, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/893477360
893680666,EURIT 86 :developments in educational software and courseware : proceedings of the first European Conference on Education and Information Technology /,"EURIT 86; Moonen, Jef,Plomp, Tj,","Pergamon Press,",1987,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/893680666
895040337,International journal of e-learning & distance education.,"Canadian Network for Innovation in Education,","Canadian Network for Innovation in Education,",1986,N/A,2292-8588, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/895040337
898356796,"Higher education and new technologies :proceedings of the 5th Congress of the European Association for Research and Development (EARDHE) and the Dutch Association for Research and Development in Higher Education (CRWO), April 22-25, 1987 /","European Association for Research and Development in Higher Education.; Oosthoek, J. K.,Vroeijenstijn, Ton,; European Association for Research and Development in Higher Education.Contactgroep Research Wetenschappelijk Onderwijs.","Pergamon Press,",1989,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/898356796
899736199,The New Mexico journal of reading.,International Reading Association.International Reading Association.,"New Mexico Council, International Reading Association,",1981,N/A,0889-4604, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/899736199
899736979,Romanian journal of school psychology.,"Universitatea din Oradea,Asociația Națională a Psihologilor Școlari,","Editura Universitatii din Oradea,",2011,N/A,N/A, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/899736979
899737115,Ubiquitous learning :an international journal.,Common Ground Publishing.,Common Ground PublishingCommon Ground Publishing,2009,N/A,2475-9686, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/899737115
899737386,Making literary connections.,George Washington Reading Council.Virginia State Reading Association.,Virginia State Reading Association.,1900,N/A,N/A, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/899737386
899748458,Praxis der Individualisierung :Wie multiprofessionelle Klassenteams Fördersituationen für Kinder im Schulalltag etablieren /,"Widmer-Wolf, Patrik,","Verlag Barbara Budrich,",2014,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/899748458
899748677,Economic Competence of Young Adults in European Countries.,N/A,"Verlag Barbara Budrich,",2014,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/899748677
899748679,(De- )Thematisierung von Geschlecht :Rekonstruktionen bei Studierenden der Erziehungs- und Bildungswissenschaften /,"Klinger, Sabine,","Verlag Barbara Budrich,",2014,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/899748679
903239194,The graphic novel classroom :powerful teaching and learning with images /,"Bakis, Maureen.","Corwin Press,",2012,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/903239194
904501297,Interpretation journal /,Association for Heritage Interpretation.,Association for Heritage Interpretation,2000,N/A,1357-9401, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/904501297
907782189,E-learning and digital media.,N/A,"Sage Publications,",2010,N/A,2042-7530, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/907782189
908514078,The SAGE encyclopedia of educational technology /,"Spector, J. Michael,","SAGE Publications,",2015,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/908514078
908638369,Content curation :how to avoid information overload /,"Anderson, Steven W.","Corwin, a SAGE Company,",2015,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/908638369
911396287,Deeper learning through technology :using the cloud to individualize instruction /,"Halla, Ken.","Corwin,",2015,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/911396287
911625345,Blogging for educators :writing for professional learning /,"Sackstein, Starr,","Corwin,",2015,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/911625345
912309569,Information and Communications Technology :in the 21st Century classroom /,"Perez-Marin, Diana,","De Gruyter Open,",2014,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/912309569
917874540,"ICALT 2014 :IEEE 14th International Conference on Advanced Learning Technologies : proceedings : 7-9 July 2014, Athens, Greece /","IEEE International Conference on Advanced Learning Technologies; IEEE Computer Society,IEEE Technical Committee on Learning Technology,Institute of Electrical and Electronics Engineers.","IEEE Computer Society ;IEEE,",2014,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/917874540
918559694,Flipping leadership doesn't mean reinventing the wheel /,"DeWitt, Peter M.,","Corwin,",2014,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/918559694
918560058,Planning and Organizing Standards-Based Differentiated Instruction /,"Chapman, Carolyn M.,; King, Rita S.,","Corwin,",2013,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/918560058
921933559,Encouraging physical development through movement-play /,"Archer, Carol; Siraj, Iram,","Sage,",2015,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/921933559
926992842,Tech & Learning.,N/A,New Bay Media LLC.,,N/A,1053-6728, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/926992842
930539976,Geschlechterreflektierte Pädagogik gegen Rechts,"Hechler, AndreasStuve, Olaf; Verlag Barbara Budrich",Verlag Barbara Budrich,2015,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/930539976
935707778,International journal of ethics education,N/A,Springer,2016,N/A,"2364-0006,2364-0006", Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/935707778
939263189,"Digital Storytelling in the Classroom :New Media Pathways to Literacy, Learning, and Creativity.","Ohler, Jason B.","SAGE Publications,",2013,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/939263189
948788851,Never send a human to do a machine's job :correcting the top 5 EdTech mistakes /,"Zhao, Yong,; Zhang, GaomingLei, Jing,Qiu, Wei","Corwin,",2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/948788851
949940432,New waves :educational research & development.,N/A,Chinese American Educational Research and Development Association.,,N/A,1526-8659, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/949940432
949941104,Gestaltungsraum Hochschullehre,N/A,"Verlag Barbara Budrich,",2015,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/949941104
949942286,Revista Q.,N/A,Universidad Pontificia Bolivariana.,,N/A,1909-2814, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/949942286
950572027,Deeper learning with QR codes and augmented reality :a scannable solution for your classroom /,"Burns, Monica,","Corwin, A SAGE Company,",2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/950572027
951221119,The SAGE encyclopedia of online education /,"Danver, Steven Laurence,","SAGE,",2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/951221119
953203865,Understanding schooling through the eyes of students /,"Murphy, Joseph,","Corwin, a SAGE Company,",2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/953203865
953859356,Why Do English Learners Struggle With Reading? :Distinguishing Language Acquisition From Learning Disabilities /,"Hoover, John J.,; Baca, Leonard,Klingner, Janette K.,","Corwin,",2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/953859356
953861206,201 Ways to Involve Parents :Practical Strategies for Partnering With Families /,"Boult, Betty,","Corwin,",2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/953861206
956658238,"2015 International Symposium on Educational Technology, proceedings :27-29 July 2015, Wuhan, China /","International Symposium on Educational Technology; Wang, Fu Lee,; Hua zhong shi fan da xue,Institute of Electrical and Electronics Engineers.IEEE Computer Society,Institute of Electrical and Electronics Engineers.; ICHL (Conference)","Conference Publishing Services, IEEE Computer Society,",2015,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/956658238
958096986,Reading development and teaching /,"Stuart, Morag,; Stainthorp, Rhona,","Sage Publications,",2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/958096986
958500908,Missing Voices in EdTech :Bringing Diversity Into EdTech.,"Davis, Rafranz.","SAGE Publications,",2015,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/958500908
958506174,Developing Content Area Literacy :40 Strategies for Middle and Secondary Classrooms.,"Antonacci, Patricia A.; O'Callaghan, Catherine M.Berkowitz, Esther.","SAGE Publications,",2014,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/958506174
958671594,International journal of educational technology in higher education.,"Universitat Oberta de Catalunya,","SpringerOpen,",2010,N/A,2365-9440, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/958671594
958712053,Contextos Educativos.,N/A,"Universidad de la Rioja, Servicio de Publicaciones",,N/A,N/A, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/958712053
960035644,10 essential instructional elements for students with reading difficulties :a brain-friendly approach /,"Johnson, Andrew P.","Corwin,",2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/960035644
960709982,Talking and learning with young children /,"Jones, Michael,","Sage Pub.,",2016,N/A,N/A, Theory & Practice of Education,EBOOKS,https://libswu.on.worldcat.org/oclc/960709982
960783439,Pädagogik.,N/A,Beltz,1988,N/A,0933-422X, Theory & Practice of Education,EJOURNALS/EMAGAZINES,https://libswu.on.worldcat.org/oclc/960783439
